USGS_id,Com_id,Link_id,lat,lon
       07169800,-9999,20945608,37.374844,-96.185539
       07191288,-9999,21770855,36.378284,-94.936630
       07263300,22845341,22848029,34.864174,-92.490463
       07076530,-9999,11779929,35.362675,-91.800659
       07312200,-9999,13730379,33.902386,-98.886734
       07144780,-9999,21160115,37.863400,-98.011398
       07142575,-9999,21194132,38.094017,-98.534218
       07178200,-9999,847450,36.224174,-95.778625
       07227100,-9999,20017399,35.336090,-103.397575
       07247250,-9999,6048082,34.769573,-94.518066
       07185700,-9999,7590389,37.150459,-94.063583
       07075300,-9999,11777113,35.578712,-92.458595
       07143665,-9999,21176042,38.116707,-97.593010
       07119500,-9999,981799,38.099194,-103.969849
       07242380,-9999,532681,35.682842,-97.010574
       07334800,-9999,6069056,34.245579,-96.195068
       07157940,-9999,21065946,37.045452,-99.480629
       07195500,-9999,398302,36.130043,-94.584366
       07249985,-9999,1539671,35.513798,-94.463043
       07143672,-9999,21176300,38.037415,-97.544434
       07141000,-9999,21215765,38.101498,-99.733261
       07346070,-9999,1042491,32.700726,-94.366524
       07260673,-9999,7787118,35.322666,-92.872261
       07179730,-9999,20931060,38.473598,-96.257538
       07126300,-9999,938894,37.357143,-103.897224
       07316500,-9999,3141592,35.626320,-99.670105
       07065495,-9999,7518879,37.148396,-91.443146
       07050700,-9999,7607997,37.149334,-93.203575
       07091200,-9999,918597,38.660847,-106.047127
       07252000,-9999,7752938,35.579739,-94.014160
       07048600,-9999,8590894,36.075935,-94.083519
       07154500,-9999,21126643,36.931095,-102.954453
       07172000,-9999,21782934,37.001591,-96.317131
       07311000,-9999,674726,34.354794,-98.276619
       07257006,-9999,7766271,35.504528,-93.182373
       07261250,-9999,7818688,35.118603,-92.537270
       07211500,-9999,20050371,36.295006,-104.493340
       07165750,-9999,20957306,37.942509,-96.011009
       07050500,-9999,8586784,36.421833,-93.626465
       07179750,-9999,20930726,38.424118,-96.152916
       07057500,-9999,7650991,36.621105,-92.248161
       07311900,-9999,13733388,33.693935,-99.401024
       07180400,-9999,20920589,38.238178,-96.874977
       07332500,-9999,700694,33.987606,-96.241112
       07052345,-9999,7608695,36.975502,-93.321388
       07148111,-9999,21037175,37.049175,-96.891838
       07250085,-9999,1543899,35.472801,-94.397995
       07066000,-9999,7518797,37.154194,-91.356483
       07144100,-9999,21177172,37.896400,-97.433876
       07185765,-9999,7590273,37.187027,-94.331459
       07105800,-9999,1529977,38.729057,-104.733887
       07126485,-9999,934978,37.617752,-103.600319
       07134100,-9999,992915,38.113308,-102.484192
       07061500,-9999,7667476,37.338818,-90.777962
       07343200,-9999,1129533,33.390499,-95.057755
       07069305,-9999,7561723,36.313187,-91.481125
       07058000,-9999,7650971,36.627819,-92.308952
       07144200,-9999,21177332,37.825951,-97.381882
       07061600,-9999,7668920,37.326603,-90.764809
       07312100,-9999,13732942,33.767071,-99.132179
       07338750,-9999,630159,34.443535,-94.630745
       07260500,-9999,7803469,35.057785,-93.398781
       07196090,-9999,398442,36.104702,-94.782867
       07144795,-9999,21160795,37.721149,-97.794548
       07174400,-9999,21784444,36.762711,-95.973885
       07116500,-9999,1423102,38.212742,-104.276886
       07186000,-9999,7590909,37.233856,-94.573761
       07297910,-9999,13925051,34.838943,-101.417511
       07153000,-9999,20972352,36.343887,-96.796806
       07052250,-9999,7607905,37.006283,-93.366592
       07247015,-9999,6047872,34.881374,-94.486259
       07301300,-9999,13754389,35.268002,-100.249466
       07343450,-9999,1128575,33.293293,-94.674347
       07075000,-9999,11778001,35.652843,-92.320938
       07324200,-9999,3142490,35.662865,-99.314156
       07169500,-9999,21514004,37.508041,-95.832329
       07141780,-9999,21199362,38.478207,-99.434029
       07148400,-9999,21028210,36.815891,-98.640251
       07140850,-9999,21226763,38.206821,-99.641182
       07175500,-9999,21784710,36.514030,-95.848206
       07128500,-9999,933650,38.027477,-103.208107
       07071500,-9999,7572703,36.640759,-91.201019
       07312330,-9999,13733850,33.905697,-98.701698
       07324400,-9999,678895,35.538780,-99.171082
       07312500,-9999,13734150,33.919941,-98.512421
       07334000,-9999,707416,34.265720,-95.917061
       07147800,-9999,21135947,37.221603,-96.990746
       07226500,-9999,20026105,35.440693,-103.519226
       07149000,-9999,21014649,37.039165,-98.463158
       07344210,-9999,1128277,33.304253,-94.151581
       07141200,-9999,21226759,38.204792,-99.400169
       07187600,-9999,7591093,37.011135,-94.718918
       07052500,-9999,7609749,36.804447,-93.462341
       07062500,-9999,7669190,37.057549,-90.684807
       07312700,-9999,13732288,34.056122,-98.295311
       07196500,-9999,401664,35.917389,-94.926735
       07232470,-9999,13860962,36.703552,-101.631813
       07182260,-9999,20907011,38.385483,-96.181374
       07141900,-9999,941030274,38.459366,-99.007683
       07188000,-9999,7592691,36.941750,-94.732124
       07325000,-9999,679877,35.539337,-98.979874
       07166500,-9999,20958460,37.491432,-95.679489
       07151500,-9999,20987715,37.129532,-97.603859
       07157500,-9999,21086452,37.032280,-100.209633
       07221500,-9999,20052023,35.654167,-104.379654
       07300000,-9999,13531193,34.958389,-100.217712
       07149520,-9999,21001095,36.814651,-98.256538
       07142019,-9999,21187401,38.448582,-98.738075
       07339000,-9999,632727,34.037483,-94.620972
       07094500,-9999,920981,38.488293,-105.376961
       07069500,-9999,7561621,36.204552,-91.171364
       07182390,-9999,20931078,38.361561,-96.011536
       07298500,-9999,13928769,34.628792,-100.944527
       07145200,-9999,21152052,37.552353,-97.846832
       07106000,-9999,1530529,38.602962,-104.671158
       07335300,-9999,707434,34.027508,-95.757629
       07325500,-9999,683457,35.143589,-98.566605
       07062575,-9999,7670456,36.973381,-90.597214
       07056000,-9999,11818755,35.982883,-92.748329
       07170500,-9999,21796329,37.219757,-95.675934
       07243500,-9999,536835,35.683685,-96.058662
       07152000,-9999,20988263,36.788200,-97.266266
       07326500,-9999,683473,35.086937,-98.248718
       07067000,-9999,7524421,36.991337,-91.012779
       07348700,-9999,19935747,32.985126,-93.395233
       07072000,-9999,7573907,36.350674,-91.118736
       07198000,-9999,402478,35.577286,-95.065048
       07143300,-9999,21187061,38.307102,-98.187920
       07349860,-9999,3761618,32.427673,-93.593666
       07249413,-9999,6041518,35.167149,-94.651978
       07182510,-9999,20890375,38.196159,-95.730042
       07335790,-9999,591268,34.574879,-95.341377
       07151000,-9999,21002333,36.653168,-97.305679
       07328100,-9999,19958172,34.923031,-97.763290
       07170990,-9999,21797449,37.004196,-95.591240
       07301500,-9999,13756121,35.159061,-99.524384
       07261500,-9999,7830338,34.873825,-93.655846
       07056700,-9999,11816353,36.057705,-92.587120
       07300500,-9999,13533405,34.862438,-99.523781
       07171000,-9999,21798265,36.853912,-95.583916
       07063000,-9999,7671958,36.732105,-90.343582
       07328500,-9999,19958192,34.757233,-97.255547
       07099970,-9999,951131,38.259922,-104.615662
       07227000,-9999,20031587,35.347290,-103.413536
       07336200,-9999,592734,34.249336,-95.589920
       07301110,-9999,13534209,34.465137,-99.376404
       07064000,-9999,7672652,36.412727,-90.535423
       07303000,-9999,559997,34.888931,-99.304932
       07076517,-9999,11779377,35.437462,-91.745880
       07234000,-9999,13853161,36.822647,-100.519737
       07068000,-9999,7523285,36.626442,-90.850525
       07183000,-9999,20897425,37.890217,-95.432251
       07176000,-9999,833464,36.305439,-95.699577
       07305000,-9999,560595,34.614208,-99.091011
       07338500,-9999,618952,33.942196,-94.745705
       07106300,-9999,1531851,38.438011,-104.594002
       07331000,-9999,430522,34.233700,-96.981346
       07307028,-9999,561081,34.506947,-99.208015
       07299540,-9999,13956737,34.567047,-100.191452
       07263012,-9999,7835620,34.957264,-92.982994
       07069000,-9999,7548159,36.247555,-90.973717
       07072500,-9999,7549123,36.097168,-91.097870
       07237500,-9999,388800,36.445255,-99.287354
       07340000,-9999,3750770,33.913151,-94.384499
       07238000,-9999,390116,36.182068,-98.915756
       07183500,-9999,20876216,37.346645,-95.111244
       07106500,-9999,1532253,38.281063,-104.603188
       07109500,-9999,952589,38.259369,-104.427628
       07239000,-9999,389904,36.070110,-98.579300
       07074420,-9999,7551125,35.764832,-91.312126
       07057370,-9999,11830560,36.230129,-92.306007
       07239300,-9999,390946,35.802307,-98.402946
       07156900,-9999,941040164,37.010300,-100.492607
       07239450,-9999,391180,35.621410,-98.076035
       07239500,-9999,391658,35.561497,-97.962044
       07185000,-9999,24778185,36.935997,-94.958374
       07060500,-9999,11830684,36.116123,-92.152031
       07239700,-9999,391680,35.539413,-97.742584
       07240000,-9999,254998,35.548168,-97.648773
       07241000,-9999,393414,35.469688,-97.671806
       07124000,-9999,1594283,38.080963,-103.243340
       07241520,-9999,414275,35.573273,-97.361298
       07190500,-9999,21773053,36.451668,-95.060959
       07130500,-9999,1596199,38.069981,-102.926056
       07191500,-9999,21773127,36.232994,-95.192192
       07159750,-9999,254068,35.808189,-97.484001
       07241550,-9999,414203,35.500469,-97.194099
       07308200,-9999,14003839,34.158302,-99.258759
       07133000,-9999,1596083,38.106979,-102.586716
       07241800,-9999,417955,35.344948,-96.868568
       07242000,-9999,418429,35.264622,-96.209885
       07308500,-9999,13971012,34.100418,-98.526718
       07061000,-9999,11833608,35.760071,-91.643021
       07315500,-9999,3134443,33.873894,-97.927101
       07157740,-9999,21066626,37.027634,-99.485443
       07074500,-9999,11799733,35.609875,-91.305298
       07074850,-9999,11802423,35.285839,-91.396744
       07157950,-9999,21046034,36.852844,-99.314369
       07134180,-9999,1601209,38.095234,-102.312187
       07316000,-9999,425086,33.723129,-97.151367
       07227500,-9999,19984864,35.470432,-101.876228
       07331600,-9999,8350531,33.819920,-96.562210
       07137500,-9999,21247638,38.028885,-102.010185
       07335500,-9999,8348933,33.878113,-95.505707
       07138000,-9999,21251316,37.967175,-101.751709
       07138020,-9999,21250278,37.930267,-101.549240
       07336820,-9999,9544021,33.685356,-94.711060
       07138050,-9999,21251404,37.897675,-101.441895
       07228000,-9999,19972126,35.934551,-100.367714
       07138070,-9999,21251336,37.959923,-101.204247
       07138075,-9999,21250038,37.996346,-101.080902
       07158000,-9999,21047070,36.525108,-98.921257
       07139000,-9999,21251514,37.958138,-100.856468
       07337000,-9999,9544237,33.553513,-94.033897
       07341500,-9999,19947688,33.587795,-93.816788
       07159100,-9999,255558,35.958332,-97.919098
       07344370,-9999,19950146,33.060535,-93.827957
       07141220,-9999,22079907,38.187595,-99.049950
       07141300,-9999,22080869,38.349808,-98.730576
       07142680,-9999,22076543,38.092197,-98.037346
       07160000,-9999,255270,35.918194,-97.427338
       07143330,-9999,22077735,37.947109,-97.779900
       07161450,-9999,496568,35.982468,-96.914513
       07143375,-9999,22077857,37.785038,-97.394714
       07144300,-9999,21165561,37.646843,-97.338852
       07144550,-9999,21165603,37.527012,-97.277885
       07144570,-9999,21166791,37.474384,-97.260841
       07145600,-9999,21166841,37.269215,-97.163292
       07146500,-9999,21166925,37.057972,-97.058167
       07228500,-9999,6024782,35.541656,-98.324356
       07228940,-9999,6026262,35.327160,-97.721558
       07229050,-9999,6026308,35.195953,-97.486465
       07152500,-9999,20969524,36.517479,-96.722908
       07229200,-9999,6026378,35.013165,-97.351013
       07164500,-9999,369211,36.145813,-96.027328
       07165570,-9999,371305,35.809898,-95.640099
       07231500,-9999,6030344,34.974281,-96.248894
       07194500,-9999,381670,35.779465,-95.299118
       07245000,-9999,512987,35.263561,-95.237907
       07249455,-9999,1543497,35.391830,-94.433266
       07358250,-9999,15233884,34.529835,-93.076355
       07358280,-9999,15238142,34.484966,-93.046524
       07380400,-9999,22356915,30.099504,-90.993675
       07047855,-9999,3672682,35.805695,-90.638412
       07358550,-9999,15233768,34.538700,-93.028496
330304090210100,-9999,17997396,33.049828,-90.352905
       07380401,-9999,22357431,30.096542,-91.006859
       07032200,-9999,14199477,35.049500,-89.818642
       07362579,-9999,21921793,34.798191,-93.005966
       07026795,-9999,7484594,36.382904,-89.342445
333420090445900,-9999,17958013,33.570225,-90.745224
       07076750,-9999,14320639,35.137722,-91.442284
       02486100,-9999,15756778,32.293522,-90.223389
       07373000,-9999,19376616,31.537254,-92.410309
       02485700,-9999,15758118,32.364979,-90.146194
       07077652,-9999,9273030,35.850445,-90.702637
       08014800,-9999,15078776,30.812000,-93.228714
       02484760,-9999,15748460,32.509155,-89.820320
       07362587,-9999,21919761,34.798115,-92.930824
       07381235,-9999,22370531,29.584871,-90.374596
       07031692,-9999,14206348,35.168766,-89.868431
       08010000,-9999,15140365,30.491964,-92.480499
       07288000,-9999,17951955,34.187473,-90.574402
       07024200,-9999,14112386,36.064220,-88.410027
       07273100,-9999,15289204,34.362244,-89.876907
       07287404,-9999,17997024,33.106544,-90.171951
       07026680,-9999,7486454,36.480865,-89.304611
       07360200,-9999,22698054,34.318417,-93.906425
       08012000,-9999,15139713,30.472139,-92.628227
       07376500,-9999,20090348,30.503078,-90.544922
       08014500,-9999,15078398,30.685213,-92.899895
       07381000,-9999,22366581,29.798820,-90.820763
       07035000,-9999,731205,37.562130,-90.310265
       07295000,-9999,19104913,31.229984,-91.289055
       07359610,-9999,22000700,34.381908,-93.605072
       02492343,-9999,15707813,30.576677,-89.593773
       07375000,-9999,18928210,30.620869,-90.249496
       07024000,-9999,14126587,36.628063,-88.968010
       02485498,-9999,15750940,32.386486,-89.952408
       07361500,-9999,22699700,34.037052,-93.415260
       07030392,-9999,14208484,35.032784,-89.248131
       07274252,-9999,15275898,34.143879,-89.652344
       07288521,-9999,17956783,33.550167,-90.672836
       07288068,-9999,17952389,34.075356,-90.621994
       07287160,-9999,17995532,33.341000,-90.188690
       07377500,-9999,18988724,30.755243,-91.046280
       07375800,-9999,20089222,30.928003,-90.673256
       07026500,-9999,7491728,36.442337,-89.302650
       07382000,-9999,15147890,30.992506,-92.373909
       07291000,-9999,19115892,31.505745,-90.778595
       07037300,-9999,734075,37.271267,-90.516647
       07366200,-9999,15221924,32.924892,-92.631363
       02492360,-9999,15707325,30.661341,-89.687119
       07375280,-9999,18972763,31.014820,-90.463196
       07372050,-9999,15217033,31.942429,-92.599983
       07275900,-9999,15252066,34.908569,-89.749359
       07285400,-9999,18017020,33.772358,-89.782310
       07029270,-9999,14222341,34.941498,-88.792839
       07378000,-9999,18988606,30.514278,-91.074539
       07024500,-9999,14113038,36.118458,-88.811493
       07274000,-9999,15274896,34.273537,-89.520470
       07268000,-9999,15288074,34.483368,-89.225792
       07264000,-9999,938020696,34.733696,-91.899864
       02483000,-9999,15787182,32.591747,-89.469780
       07364300,-9999,19474583,32.988194,-91.804230
       07030240,-9999,14062259,35.310772,-89.642654
       07047942,-9999,22860477,35.141003,-90.876762
       02487500,-9999,15759818,31.970501,-89.900223
       07288280,-9999,17958105,33.830654,-90.672050
       07364133,-9999,19469497,33.863026,-91.652374
       02490500,-9999,15687631,31.179842,-90.282997
       07288650,-9999,17963095,33.393337,-90.845070
       07025400,-9999,7483456,36.406029,-88.846870
       07283000,-9999,18015234,33.973667,-89.347931
       07363000,-9999,21920889,34.567085,-92.611893
       07043500,-9999,758846,36.807610,-89.729202
       07375960,-9999,20089890,30.685268,-90.643295
       07035800,-9999,731519,37.501144,-90.458527
       02484000,-9999,15780454,33.032017,-89.578270
       07028960,-9999,14101407,35.747559,-88.851578
       07382500,-9999,15148368,30.627846,-92.057465
       02481880,-9999,15785080,32.840858,-89.099838
       07364150,-9999,19470295,33.623043,-91.447487
       07047950,-9999,22865239,34.969128,-90.884544
       07362100,-9999,21956120,33.377270,-92.775490
       07376000,-9999,20090368,30.508196,-90.681320
       07372200,-9999,19376770,31.752695,-92.346535
       07036100,-9999,732863,37.381748,-90.469009
       07292500,-9999,19112978,31.318642,-91.116013
       07362500,-9999,21950596,33.791042,-92.333282
       07377000,-9999,18985872,30.887377,-90.847359
       07383500,-9999,15143238,31.028774,-91.982590
       07288500,-9999,17956869,33.543949,-90.544136
       07290650,-9999,19138473,32.014156,-90.879494
       07030500,-9999,14207658,35.055527,-89.541100
       07363400,-9999,21926169,34.228806,-92.372391
       07364185,-9999,19473063,33.234329,-91.533768
       07289350,-9999,19222549,33.195553,-89.770950
       07367680,-9999,19345441,33.119209,-91.350266
       07027720,-9999,14240668,35.723190,-89.219467
       02482000,-9999,15785502,32.798843,-89.335426
       07037500,-9999,734307,37.192520,-90.500023
       07364200,-9999,19474395,32.986298,-91.670341
       07375500,-9999,18975529,30.503826,-90.361984
       07285500,-9999,18016786,33.790440,-89.804565
       07356000,-9999,15234772,34.604027,-93.703156
       02482550,-9999,15788288,32.707691,-89.519989
       02483500,-9999,15788348,32.667606,-89.651878
       07031650,-9999,14206856,35.116726,-89.800766
       02484500,-9999,15786158,32.705822,-89.671539
       08013000,-9999,15085941,30.992838,-92.675751
       07369680,-9999,19302981,33.096920,-91.254066
       07039500,-9999,3665570,36.923111,-90.250961
       07369700,-9999,19303413,32.996246,-91.262405
       02492000,-9999,15690765,30.623388,-89.883453
       08013500,-9999,15085713,30.636475,-92.814857
       07077000,-9999,25189323,34.804554,-91.448563
       07367690,-9999,19345501,33.004631,-91.436554
       08015500,-9999,15085965,30.501848,-92.915672
       07029500,-9999,14078174,35.276772,-88.972725
       07378500,-9999,18990204,30.465414,-90.989464
       07281600,-9999,17991438,33.633286,-90.233482
       07363200,-9999,21928243,34.115501,-92.405853
       02486000,-9999,15758318,32.277206,-90.179474
       07359002,-9999,21999712,34.427029,-92.887993
       07369500,-9999,19273960,32.444042,-91.361130
       07368000,-9999,19350501,32.471195,-91.809029
       07369000,-9999,19350633,32.494392,-91.925346
       07077380,-9999,9273022,35.856583,-90.935150
       07289730,-9999,19180610,32.605984,-90.357864
       07363500,-9999,21813112,33.699120,-92.025787
       02488500,-9999,15737587,31.552773,-90.087845
       07290000,-9999,938060125,32.350384,-90.695511
       02489000,-9999,15702833,31.235456,-89.849968
       07030050,-9999,14073444,35.637260,-89.609161
       07077555,-9999,9278434,35.050953,-91.318336
       02489500,-9999,15708443,30.780859,-89.822258
       02492110,-9999,15720689,30.579300,-89.809624
       07032000,-9999,7474830,35.121033,-90.102478
       02492111,-9999,933180299,30.571453,-89.815285
       02492620,-9999,15714395,30.346643,-89.642120
       07364078,-9999,17916483,33.037575,-92.109268
       07367005,-9999,19432886,32.518986,-92.133804
       07289000,-9999,19266232,32.274517,-90.955315
       07381482,-9999,19406818,31.064398,-91.640396
       07381490,-9999,15169567,30.846786,-91.813461
       07374000,-9999,19088319,30.462051,-91.196922
       02393377,-9999,6498376,34.009106,-84.642456
       02471078,-9999,18515610,30.530075,-88.204994
       02458190,-9999,18566335,33.549732,-86.744911
       02336313,-9999,2048017,33.810905,-84.435730
       02336986,-9999,3285556,33.884144,-84.604179
       02336517,-9999,3285704,33.783482,-84.447624
       02378170,-9999,10854075,30.377935,-87.641998
       02458148,-9999,18566151,33.566719,-86.726715
       02336030,-9999,2047869,33.905445,-84.229126
       02336526,-9999,3285608,33.799129,-84.486008
       02480002,-9999,18095029,30.728640,-88.268074
       02461130,-9999,18223461,33.503784,-86.845238
       02334578,-9999,2044799,34.091480,-84.080627
       02335910,-9999,2048069,33.890499,-84.456718
       02381600,-9999,6478765,34.570858,-84.466187
       02457000,-9999,18566065,33.612476,-86.744148
       02458300,-9999,18566197,33.538830,-86.821243
       02423397,-9999,21654312,33.531712,-86.565048
       02334620,-9999,2044851,34.072495,-84.131355
      023358685,-9999,2047771,33.975731,-84.454208
       02327100,-9999,10365698,30.108971,-84.505371
       02384540,-9999,12193270,34.871189,-84.723831
       02464146,-9999,18227533,33.410000,-87.509933
       02458502,-9999,18566201,33.524689,-86.890999
       02470072,-9999,21638314,31.855886,-87.745712
       02336152,-9999,2048083,33.810879,-84.257874
       02338523,-9999,3291248,33.339470,-85.225594
       02344280,-9999,6411850,33.523602,-84.433075
       02335870,-9999,2047815,33.947742,-84.436485
       02344327,-9999,6411782,33.531002,-84.477280
       02344724,-9999,6412650,33.494312,-84.510811
       02346310,-9999,6415628,33.192921,-84.228127
       02391840,-9999,6497138,34.261623,-84.472183
       02327033,-9999,10319918,30.190777,-84.409843
       02479980,-9999,18094345,30.772734,-88.327042
       02334480,-9999,2044673,34.132881,-84.070274
       02335350,-9999,2048057,33.964031,-84.264595
       02336870,-9999,3285566,33.840660,-84.677315
       02344478,-9999,6413892,33.256756,-84.361671
       02378300,-9999,18516128,30.399113,-87.745934
       02458600,-9999,18566179,33.545383,-86.931137
       02423400,-9999,21655328,33.495621,-86.616638
       02367310,-9999,476941,30.553726,-86.521454
       02335790,-9999,2045079,34.005798,-84.396744
       02336340,-9999,2047893,33.888596,-84.357208
       02329342,-9999,10362340,30.729668,-84.495049
       02376100,-9999,10854185,30.448366,-87.290619
       02406930,-9999,22271988,33.209496,-86.272522
       02336360,-9999,2047911,33.865154,-84.382149
       02336240,-9999,2048013,33.806438,-84.357048
       02336968,-9999,3285562,33.841976,-84.642632
       02336728,-9999,3285770,33.743610,-84.558228
       02337498,-9999,3286312,33.528976,-84.919235
       02430085,-9999,18693151,34.466900,-88.280746
       02366996,-9999,476177,30.666454,-86.185028
       02362240,-9999,2188549,31.275030,-85.960167
       02337410,-9999,3285980,33.647461,-84.807945
       02395120,-9999,6498620,34.245998,-84.888084
       02393419,-9999,6500642,33.997540,-84.692146
       02479945,-9999,18094191,30.851992,-88.330841
       02465292,-9999,18206880,33.174355,-87.562691
       02336410,-9999,2047963,33.852272,-84.433487
       02336635,-9999,3285604,33.815807,-84.510780
       02344655,-9999,6413022,33.415344,-84.577118
       02388320,-9999,6489304,34.372547,-85.263344
       02430880,-9999,18694277,34.302979,-88.372627
       02335580,-9999,2044625,34.156780,-84.218788
       02376115,-9999,10853975,30.490545,-87.343849
       02464360,-9999,18227431,33.423653,-87.639191
       02427830,-9999,21458394,31.940716,-87.186180
       02330400,-9999,2077651,30.045317,-84.847694
       02354475,-9999,6471708,31.460852,-84.447014
       02381090,-9999,6477993,34.703026,-84.543907
       02392950,-9999,6498178,34.051655,-84.541885
       02423130,-9999,21654166,33.631874,-86.601433
       02336120,-9999,2047971,33.833332,-84.339211
       02349900,-9999,6442680,32.188934,-83.904144
       02464660,-9999,18228341,33.295235,-87.570412
       02378500,-9999,18514402,30.544668,-87.797958
       02423414,-9999,21655412,33.442493,-86.694572
       02369800,-9999,789206,31.017513,-86.710175
       02334885,-9999,2044955,34.032349,-84.085800
       02336840,-9999,3285576,33.823753,-84.708839
       02392975,-9999,6498060,34.071205,-84.537170
       02394820,-9999,6501484,33.996529,-85.054665
       02385500,-9999,12193674,34.794510,-84.965828
       02397410,-9999,15824181,33.992714,-85.263046
       02465493,-9999,18208346,32.990356,-87.631149
       02455185,-9999,18565189,33.858810,-86.450371
       02455980,-9999,18565735,33.714462,-86.697258
       02449882,-9999,18588844,34.080887,-86.604057
     0242354750,-9999,21655846,33.314156,-86.806015
       02408150,-9999,22274808,32.892879,-86.574417
       02366650,-9999,2244409,30.424685,-85.866852
       02344620,-9999,6413164,33.386143,-84.619171
       02377570,-9999,2171465,30.601364,-87.538605
       02344350,-9999,6415468,33.420937,-84.382111
       02479155,-9999,18105412,31.022499,-89.014442
       02457595,-9999,18566081,33.601913,-86.865219
       02449838,-9999,18588458,34.172478,-86.689445
       02476500,-9999,166759312,32.369034,-88.676262
       02336910,-9999,3285574,33.822159,-84.643837
       02400680,-9999,22198487,34.437458,-85.767982
       02330450,-9999,2040783,34.702656,-83.727715
       02336300,-9999,2047989,33.824547,-84.416893
       02376293,-9999,2171877,30.977322,-87.528511
       02390475,-9999,6496136,34.374401,-84.345642
       02390140,-9999,6496726,34.291527,-84.263153
       02461500,-9999,18225427,33.415939,-86.983894
       02391540,-9999,6496580,34.310173,-84.403175
       02392360,-9999,6497104,34.260036,-84.592545
       02450250,-9999,18578829,34.281208,-87.384621
       02423160,-9999,21654200,33.605274,-86.548782
       02339495,-9999,3296804,32.899212,-85.190140
       02418760,-9999,21712732,32.547245,-85.481697
       02354350,-9999,25727251,31.581278,-84.454933
       02337000,-9999,3286256,33.765194,-84.619263
       02344605,-9999,6415488,33.386429,-84.598465
       02387600,-9999,6487858,34.492645,-84.959152
       02344396,-9999,6415518,33.351662,-84.387329
       02382200,-9999,6479445,34.525146,-84.612686
       02413000,-9999,15809979,33.599720,-85.078156
       02397500,-9999,15823139,34.064514,-85.307762
       02415000,-9999,22035157,33.068188,-85.879837
      023312495,-9999,2041333,34.614845,-83.532349
       02359500,-9999,2178951,30.361528,-85.554924
       02392780,-9999,6497814,34.125790,-84.506844
       02464000,-9999,18229143,33.473099,-87.593719
       02450825,-9999,18579837,34.082920,-87.424103
       02407514,-9999,22271288,33.319366,-86.493629
       02368500,-9999,896891,30.793201,-86.312401
       02335700,-9999,2044921,34.051365,-84.269196
       02344630,-9999,6415508,33.344837,-84.565208
       02344748,-9999,6415536,33.318310,-84.501244
       02388975,-9999,6495832,34.409157,-84.023201
       02385800,-9999,12193956,34.712128,-84.777061
       02418230,-9999,21712124,32.631905,-85.590668
       02337040,-9999,3285802,33.721664,-84.614510
       02473460,-9999,18130568,31.960657,-89.113167
       02448900,-9999,18604744,32.802906,-88.315544
       02441300,-9999,18659916,33.485317,-88.624702
       02344700,-9999,6415544,33.311008,-84.520546
       02401390,-9999,22203349,33.840496,-86.262535
       02365470,-9999,2240423,30.856525,-85.762146
       02329500,-9999,10363292,30.585579,-84.498413
       02471001,-9999,18523647,30.804842,-88.144928
       02454055,-9999,18591758,33.730560,-87.313110
       02401895,-9999,22201495,33.780224,-85.998795
       02374500,-9999,933140017,31.415865,-86.985817
       02338660,-9999,3289348,33.233181,-84.991356
       02379500,-9999,6478057,34.687572,-84.465881
       02326885,-9999,10320230,30.317158,-84.132462
       02405500,-9999,22206103,33.447617,-86.387764
       02343940,-9999,2310009,31.177870,-85.042702
       02338840,-9999,3289600,33.141296,-84.971123
       02390000,-9999,6495864,34.411934,-84.213036
       02333500,-9999,2041805,34.529766,-83.938889
       02342850,-9999,3433426,32.152912,-84.906418
       02420490,-9999,21680904,32.464825,-86.482964
       02335757,-9999,2045061,34.013474,-84.357452
       02344500,-9999,6415592,33.248512,-84.424896
       02326900,-9999,10323850,30.267363,-84.150009
       02330100,-9999,10365534,30.425619,-84.927979
       02398000,-9999,15822875,34.473991,-85.333084
       02370000,-9999,791526,30.834076,-86.732544
       02453000,-9999,18591938,33.906120,-87.249565
       02469800,-9999,21640642,31.747053,-88.019287
       02357000,-9999,3516630,31.043488,-84.731339
       02354500,-9999,6471974,31.381353,-84.468849
       02435020,-9999,18681950,34.236561,-88.695274
       02430680,-9999,18693479,34.421154,-88.528122
       02331000,-9999,2041579,34.574436,-83.633972
       02351500,-9999,6457483,32.082985,-84.258698
       02350600,-9999,6458195,32.052654,-84.548248
       02380500,-9999,6479383,34.675564,-84.506844
       02423380,-9999,21655350,33.485661,-86.706383
       02353400,-9999,6470130,31.546286,-84.674545
       02421000,-9999,21682252,32.307365,-86.299614
       02365769,-9999,2241851,30.619896,-85.934311
       02389150,-9999,6496178,34.355675,-84.120628
       02329600,-9999,10363648,30.511894,-84.523315
       02462000,-9999,18229157,33.452358,-87.122261
       02423630,-9999,21655740,33.323578,-86.950699
       02331600,-9999,2042071,34.540653,-83.624580
       02388350,-9999,6489404,34.361313,-85.142067
       02411930,-9999,15810649,33.747017,-85.335800
       02400100,-9999,15823141,34.064484,-85.617432
       02419670,-9999,21715322,32.393597,-85.972466
       02423425,-9999,21655464,33.413967,-86.734917
       02366000,-9999,2241831,30.626364,-85.718971
       02481000,-9999,18070104,30.557140,-89.116211
       02370500,-9999,792126,30.696981,-86.968018
       02373000,-9999,2402121,31.459850,-86.775871
       02376500,-9999,2172289,30.690397,-87.439400
       02406500,-9999,22206629,33.354454,-86.243355
       02390050,-9999,6496222,34.355438,-84.213364
       02408540,-9999,22274612,32.916492,-86.271973
       02413210,-9999,15811451,33.490623,-85.288490
